,Unnamed: 0,facility,latitude,longitude,altitude,accuracy,kmfl_new,kmfl,nn?,keph_level,county,constituency,sub_county,ward,keph_level_new,Ownership,QQ2,Q2,QQ3,20km_to_level4,10km_to_level4,15km_to_level4,5km_to_level4,7_5km_to_level4,12_5km_to_level4,17_5km_to_level4
5119,5120,Greenhood Medical Clinic (Nandi),0.04528,34.915517,1795.9,5.9,n_24315,n,24315,Level 2,Nandi,,,Maraba,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5120,5121,Nemaiyan Medical Clinic,-2.798755,37.537252,1256.200073,23.403999,n_24324,n,24324,Level 2,Kajiado,Kajiado South,Loitokitok,Kimana,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5121,5122,Kone Dispensary,-2.329537,39.032959,305.8,8.68,n_24340,n,24340,Level 2,Tana River,Garsen,Garsen,Garsen West,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5122,5123,Emormor Medical Clinic,0.626955,34.301085,1114.5,10.6,n_24354,n,24354,Level 2,Busia,Teso North,Teso North,Malaba Central,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5123,5124,Pielistar Health Care Services,0.271435,37.550165,1341.1,3.46,n_24424,n,24424,Level 2,Meru,Buuri,Buuri East,Kiirua/Naari,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
5124,5125,Aries Clinic Limited,-0.671941,34.771875,1650.0,13.595,n_24438,n,24438,Level 2,Kisii,Kitutu Chache South,Kitutu Chache South,Kitutu Central,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5125,5126,Baraka Community Med Centre,-1.156005,36.944863,1527.900024,3.9,n_24466,n,24466,Level 3,Kiambu,Ruiru,Ruiru,Gitothua,Level 3,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5126,5127,MAARUF MEDICARE,1.7494,40.058168,234.099991,27.427999,n_24480,n,24480,Level 2,Wajir,Wajir East,Wajir East,Township,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5127,5128,Stima Afya Clinic Limited,-1.271664,36.820171,1668.599976,14.512,n_24489,n,24489,Level 2,Nairobi,Westlands,Westlands,Parklands/Highridge,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5128,5129,Gracious Medical Clinic Athiru Ruujine (Meru),0.308164,37.964566,1580.2,9.366,n_24540,n,24540,Level 2,Meru,,,Athiru Ruujine,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5129,5130,Jigjiga Dispensary,2.558721,39.781215,428.0,9.6,n_24598,n,24598,Level 2,Wajir,Eldas,Eldas,Della,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5130,5131,Kamusinde Dispensary,0.814729,34.740867,1717.7,6.05,n_24644,n,24644,Level 2,Bungoma,Kimilili,Kimilili,Maeni,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5131,5132,Sankale Clarence Health Centre,-0.831687,36.100225,3065.2,2.82,n_24670,n,24670,Level 2,Narok,Narok North,Narok North,Melili,Level 3,Private,rural,Rural,Health Center,0,0,0,0,0,0,0
5132,5133,Jab Medical Centre,-0.885315,34.754538,1790.3,3.18,n_24685,n,24685,Level 2,Kisii,Bomachoge Borabu,Bomachoge Borabu,Bombaba Borabu,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5133,5134,MT.Elgon Samaritani Clinic,-0.335014,37.646904,1414.200073,3.814,n_24706,n,24706,Level 2,Tharaka-Nithi,Chuka/Igambang'ombe,Chuka,Karingani,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5134,5135,Tiriki Community Medical Centre,0.129556,34.84813,5315.9,5.82,n_24732,n,24732,Level 2,Vihiga,Hamisi,Hamisi,Muhudu,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5135,5136,Omia Diere Dispensary,-0.145381,34.411389,1188.6,25.5,n_24746,n,24746,Level 2,Siaya,Rarieda,Rarieda,East Asembo,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5136,5137,Bonitas Medical Centre,-1.058431,36.774657,1959.700073,18.559999,n_24756,n,24756,Level 2,Kiambu,Githunguri,Githunguri,Githunguri,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5137,5138,Goshen Medical Clinic,-1.10063,36.793839,1860.546699,8.0,n_24757130,n,24757130,Level 2,Kiambu,Githunguri,Githunguri,Ikinu,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5138,5139,Waradey Dispensary,2.641485,39.742326,478.0,9.857,n_24780,n,24780,Level 2,Wajir,Eldas,Eldas,Della,Level 2,Private,rural,Rural,Dispensary,0,0,0,0,0,0,0
5139,5140,Teens Watch (FSW) Centre,-4.281507,39.567139,-2.7,6.08,n_24818,n,24818,Level 2,Kwale,Msambweni,Msambweni,Gambato Bongwe,Level 2,Private,urban,Urban,Stand-Alone service,0,0,0,0,0,0,0
5140,5141,St Patrick Clinic,-0.432474,34.157317,1161.5,5.58,n_24863,n,24863,Level 2,Homa Bay,Mbita,Mbita,Rusinga Island,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5141,5142,Kojabdar Medical Clinic,-4.277578,39.569433,-5.8,3.883,n_24869,n,24869,Level 2,Kwale,Msambweni,Msambweni,Gambato Bongwe,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5142,5143,Githunguri Medical Clinic,-1.283508,36.990173,1555.099976,20.0,n_24881,n,24881,Level 2,Nairobi,Embakasi East,Embakasi East,Utawala,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
5143,5144,Kamugu Dispensary,-0.623523,37.656363,1062.5,3.9,n_24900,n,24900,Level 2,Embu,Mbeere North,Mbeere North,Nthawa,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5144,5145,Isiolo County Nursing Home,0.353284,37.585345,1089.099976,15.794,n_24910,n,24910,Level 3,Isiolo,Isiolo North,Isiolo,Wabera,Level 3,Private,urban,Urban,Nursing Home,0,0,0,0,0,0,0
5145,5146,Flocfami Health Clinic,0.021742,37.070131,1909.300049,18.976,n_24922139,n,24922139,Level 2,Laikipia,Laikipia East,Laikipia East,Thingithu,Level 2,Private,urban,Urban,Stand-Alone service,0,0,0,0,0,0,0
5146,5147,Gitiri Dispensary,-0.74037,37.006612,1640.206787,5.36,n_24944,n,24944,Level 2,Murang'a,Kiharu,Kiharu,Mugoiri,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5147,5148,Imara Highway Clinic,0.436798,34.852607,1451.7,8.34,n_24959,n,24959,Level 2,Kakamega,Malava,Malava,Shirungu-mugai,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5148,5149,Kalokol Medical Services,3.535821,35.862694,362.439575,4.783,n_24972,n,24972,Level 2,Turkana,Turkana Central,Turkana Central,Kalokol,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
5149,5150,Ngara Falls Dispensary,0.361364,35.241553,2137.0,3.4,n_24977,n,24977,Level 2,Uasin Gishu,Kapseret,Kapseret,Ngeria,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5150,5151,Kolongolo Catholic Mission Dispensary,1.221617,34.971589,1998.0,4.16,n_25007,n,25007,Level 2,Trans Nzoia,Kwanza,Kwanza,Keiyo,Level 2,Faith Based Organization,rural,Rural,Dispensary,0,0,0,0,0,0,0
5151,5152,Shadapha Medical Centre,0.324272,34.528857,1318.319702,14.402,n_25033,n,25033,Level 2,Kakamega,Mumias East,Mumias East,Lusheya/Lubinu,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
5152,5153,Betties Medical Centre,-0.476631,37.46412,1556.700073,13.631,n_25041,n,25041,Level 2,Embu,Manyatta,Manyatta,Ruguru-ngandori,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
5153,5154,Ingobor Dispensary,-0.305549,36.017465,1901.5,6.38,n_25050155,n,25050155,Level 2,Nakuru,Nakuru Town West,Nakuru West,Kapkures,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5154,5155,Ultramed Health Care Mkapuni,-3.899785,39.601752,196.1,7.6,n_25072,n,25072,Level 2,Kilifi,Rabai,Rabai,Mwawesa,Level 2,Private,rural,Rural,Health Center,0,0,0,0,0,0,0
5155,5156,Nuthu Dispensary,-0.442052,36.332629,2199.8,2.62,n_25106,n,25106,Level 2,Nakuru,Gilgil,Gilgil,Murindati,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5156,5157,Dinome Medical Centre,-4.002648,39.630666,25.5,16.243,n_25131,n,25131,Level 2,Mombasa,Jomvu,Jomvu,Mikindani,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
5157,5158,Best Health Care Community Services,-1.268061,36.990433,1531.599976,13.0,n_25153168,n,25153168,Level 2,Nairobi,Kasarani,Kasarani,Ruai,Level 2,Private,urban,Urban,Dispensary,0,0,0,0,0,0,0
5158,5159,Kibaoni Baraka Medical Centre,-3.799685,39.259375,269.100006,5.05,n_25187,n,25187,Level 2,Kwale,Kinango,Kinango,Chengoni/Samburu,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
5159,5160,Gedwell Hospital,-1.280393,36.852241,1632.151367,10.209,n_25202,n,25202,Level 4,Nairobi,Kamukunji,Kamukunji,Eastleigh North,Level 4,Private,urban,Urban,Hospital,0,0,0,0,0,0,0
5160,5161,New Rehoboth Medicare Centre Karanjee,-1.120735,36.647365,2270.299805,4.0,n_25220,n,25220,Level 2,Kiambu,Limuru,Limuru,Limuru East,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5161,5162,Alradachi Medical Clinic (Kwale),-4.122217,39.607307,61.3,3.5,n_25252178,n,25252178,Level 2,Kwale,,,Waa ng'ombeni,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5162,5163,Givigoi Dispensary,0.040462,34.78996,1617.7,3.78,n_25285182,n,25285182,Level 2,Vihiga,Hamisi,Hamisi,Tambua,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5163,5164,Voi Community Clinic,-3.391101,38.562632,559.100037,5.416,n_25353,n,25353,Level 2,Taita Taveta,Voi,Voi,Mbololo,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
5164,5165,Thayu Medical Clinic,-0.420889,36.586815,2848.2,9.075,n_25429,n,25429,Level 2,Nakuru,Bahati,Nakuru North,Bahati,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5165,5166,Kiambogo Dispensary Kieni West,-0.213916,36.704385,2611.5,5.24,n_25434189,n,25434189,Level 2,Nyeri,Kieni,Kieni West,Mugunda,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5166,5167,Otondo Health Centre,-0.448962,34.955007,1612.8,7.333,n_25514,n,25514,Level 3,Homa Bay,Kabondo Kasipul,Kabondo Kasipul,Kabondo East,Level 3,Government/Public entity,rural,Rural,Health Center,0,0,0,0,0,0,0
5167,5168,Domiline Medical Centre,-0.890647,34.620402,1508.0,6.75,n_25517,n,25517,Level 2,Kisii,South Mugirango,South Mugirango,Moticho,Level 3,Private,rural,Rural,Health Center,0,0,0,0,0,0,0
5168,5169,Vicor Lelu Health Care Clinic,-0.142605,35.413416,1834.5,11.5,n_25533,n,25533,Level 2,Kericho,Kipkelion West,Kipkelion West,Kamasian,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5169,5170,Oran Medical Clinic,0.149712,36.370916,2156.4,2.94,n_25543,n,25543,Level 2,Laikipia,Laikipia West,Laikipia West,Marmanet,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
5170,5171,Muthure Wellness Health Services,-1.228655,36.692236,1934.700073,5.771,n_25557,n,25557,Level 2,Kiambu,Kabete,Kabete,Gitaru,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5171,5172,Mwele Medical Clinic,-0.29875,36.138771,1885.3,4.52,n_25570,n,25570,Level 2,Nakuru,Bahati,Nakuru North,Kiamaina,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5172,5173,Jordan Primary Healthcare,-0.631489,37.543184,1170.3,6.366,n_25591,n,25591,Level 2,Embu,Mbeere South,Mbeere South,Mbeti South,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
5173,5174,Kapsimatwo Central Clinic,0.105611,35.183766,2029.300049,21.25,n_25608,n,25608,Level 2,Nandi,Nandi Hills,Nandi Hills,Nandi Hills,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5174,5175,Ngodhe Island Health Centre (Homa Bay),-0.352494,34.190385,1166.8,3.88,n_25631204,n,25631204,Level 3,Homa Bay,,,Rusinga,Level 3,Government/Public entity,rural,Rural,Health Center,0,0,0,0,0,0,0
5175,5176,Gatuune Dispensary,-0.057175,37.703672,1388.8,8.366,n_25635,n,25635,Level 2,Meru,Central Imenti,Imenti Central,Mwangathia,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5176,5177,Mwirigis Healthcare Services,-0.553656,36.945097,0.0,20.1,n_25643,n,25643,Level 2,Nyeri,Nyeri South,Nyeri South,Iria-ini,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5177,5178,Nickford Medical Clinic (Kajiado),-1.640827,36.937709,1629.4,3.12,n_25659,n,25659,Level 2,Kajiado,,,OLTUROTO KAJIADO,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5178,5179,Bomets health care,0.933897,35.276305,1880.6,8.18,n_25700,n,25700,Level 2,Trans Nzoia,Cherangany,Cherangany,Chepsiro/Kiptoror,Level 2,Private,rural,Rural,Health Center,0,0,0,0,0,0,0
5179,5180,Nabro Medical Clinic,0.075739,34.858171,1707.4,4.9,n_25715214,n,25715214,Level 2,Nandi,Aldai,Aldai,Kemeloi-maraba,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5180,5181,Kitaor  Dispensary,0.024544,34.895389,1785.6,9.5,n_25716,n,25716,Level 2,Nandi,Aldai,Aldai,Kemeloi-maraba,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5181,5182,Penda Medical Center - Mathare North,-1.252956,36.867066,1598.700073,20.0,n_25722,n,25722,Level 2,Nairobi,Ruaraka,Ruaraka,Mathare North,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
5182,5183,Derose Healthcare,-1.125032,37.004647,1505.300049,13.2,n_25794,n,25794,Level 2,Kiambu,Juja,Juja,Kalimoni,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5183,5184,Medi-hub Healthcare Ltd -Juja,-1.136807,37.04563,1484.800049,10.15,n_25795,n,25795,Level 2,Kiambu,Juja,Juja,Kalimoni,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5184,5185,Taji Family Medical Center,-1.173054,36.83064,1686.5,16.9,n_25798,n,25798,Level 2,Kiambu,Kiambu,Kiambu Town,Township,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
5185,5186,Bululwe Dispensary,0.213801,34.536636,1389.1,3.46,n_25831,n,25831,Level 2,Kakamega,Butere,Butere,Marama West,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5186,5187,Gataka Dispensary,-1.367796,36.717557,1800.200073,4.916,n_25961,n,25961,Level 2,Kajiado,Kajiado North,Kajiado North,Nkaimurunya,Level 2,Private,rural,Rural,Health Center,0,0,0,0,0,0,0
5187,5188,Buruburu Health Centre (Nairobi),-1.279622,36.877621,1609.099976,14.433,n_25974,n,25974,Level 3,Nairobi,,,Harambee,Level 3,Private,urban,Urban,Health Center,0,0,0,0,0,0,0
5188,5189,Mungore Dispensary,0.492635,34.413294,1259.3,7.62,n_25985,n,25985,Level 2,Bungoma,Bumula,Bumula,Khasoko,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5189,5190,Al-Raheem Medical Centre,3.181101,40.867638,470.4,3.9,n_26004,n,26004,Level 2,Mandera,Mandera South,Mandera South,Wargudud,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
5190,5191,NAIRIBI,1.544634,37.725148,587.2,7.85,n_26007,n,26007,Level 2,Marsabit,Laisamis,Laisamis,Laisamis,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5191,5192,Akobwait Community Dispensary,0.502501,34.292878,1215.7,4.32,n_26021,n,26021,Level 2,Busia,Teso South,Teso South,Amukura East,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5192,5193,Equity Afia Githurai,-1.20382,36.915736,1531.200073,23.406,n_26032,n,26032,Level 3,Nairobi,Roysambu,Roysambu,Githurai,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
5193,5194,WATITI DISPENSARY(moyale),3.413491,39.303606,684.6,3.28,n_26036,n,26036,Level 2,Marsabit,Moyale,Moyale,Golbo,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5194,5195,MSF Health Post 4 Dispensary,0.1833,40.297173,99.099998,20.0,n_26061,n,26061,Level 2,Garissa,Daadab,Dadaab,Labisgale,Level 2,Non-Governmental Organization,rural,Rural,Dispensary,0,0,0,0,0,0,0
5195,5196,Oceamnic Medical  Centre,0.39349,34.472993,1328.200073,9.94,n_26084,n,26084,Level 2,Kakamega,Matungu,Matungu,Mayoni,Level 2,Private,rural,Rural,Medical Center,0,0,0,0,0,0,0
5196,5197,Faith Medical clinic,1.038094,35.319086,2307.3,4.183,n_26110,n,26110,Level 2,Elgeyo-Marakwet,Marakwet West,Marakwet West,Sengwer,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5197,5198,Riombisi Dispensary (Masaba),-0.682384,34.970916,1823.6,5.8,n_26150,n,26150,Level 2,Nyamira,Kitutu Masaba,Masaba North,Gesima,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5198,5199,Kapina Dispensary,0.598531,34.328267,1320.5,6.333,n_26151,n,26151,Level 2,Busia,Nambale,Nambale,Bukhayo North/Walatsi,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5199,5200,Mwangi Michuki,-0.239832,35.800823,2175.6,3.25,n_26155,n,26155,Level 2,Nakuru,Molo,Molo,Elburgon,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5200,5201,Simatwet Dispensary,0.907362,35.082988,1832.9,2.15,n_26176,n,26176,Level 2,Trans Nzoia,Kiminini,Kiminini,Waitaluk,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5201,5202,New Mazeras Health care Clinic,-3.963045,39.552483,129.800003,6.933,n_26224,n,26224,Level 2,Kilifi,Rabai,Rabai,Rabai/Kisurutini,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5202,5203,Tibupoa Medical Centre Limited (Kirinyaga),-0.683488,37.354595,1149.200073,9.55,n_26277,n,26277,Level 3,Kirinyaga,,,Tebere,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
5203,5204,Pavian Karxpress Clinic And Laboratory Services (Nyeri),-0.482275,37.126536,1751.800049,5.083,n_26279,n,26279,Level 2,Nyeri,,,Karatina,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5204,5205,Nasaltuko Dispensary,0.808328,36.284925,1230.686035,14.26,n_26307,n,26307,Level 2,Baringo,Tiaty,Tiaty East,Churo/Amaya,Level 2,Faith Based Organization,rural,Rural,Dispensary,0,0,0,0,0,0,0
5205,5206,St. John Memorial Medical Center,-0.244853,36.152431,1926.400024,20.0,n_26321,n,26321,Level 2,Nakuru,Bahati,Nakuru North,Dundori,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5206,5207,Nyankongo Dispensary,-0.606507,34.987843,2119.5,7.54,n_26432,n,26432,Level 2,Nyamira,Borabu,Borabu,Kiabonyoru,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5207,5208,Teriki Medical Clinic,0.753139,35.503992,2353.299805,4.25,n_26440,n,26440,Level 2,Elgeyo-Marakwet,Keiyo North,Keiyo North,Kapchemutwa,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5208,5209,Desmond Clinic Mburi (Kirinyaga),-0.521683,37.370004,1423.5,7.14,n_26454295,n,26454295,Level 2,Kirinyaga,,,Njukiini,Level 2,Faith Based Organization,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5209,5210,Tuwit dispensary,1.1472,35.756481,1001.8,4.0,n_26498,n,26498,Level 2,Baringo,Tiaty,East Pokot,Kolowa,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5210,5211,Sangarau Dispensary,0.27738,35.778749,1835.2,4.5,n_26509,n,26509,Level 2,Baringo,Baringo South,Marigat,Marigat,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5211,5212,Kiptaiwa,0.570321,35.693271,1524.6,2.733,n_26524,n,26524,Level 2,Baringo,Baringo North,Baringo North,Barwessa,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5212,5213,St. Helier Health Care Services,-0.107328,34.752512,1169.400024,19.141001,n_26569,n,26569,Level 3,Kisumu,Kisumu Central,Kisumu Central,Market Milimani,Level 3,Private,urban,Urban,Health Center,0,0,0,0,0,0,0
5213,5214,Kipsiwo Dispensary,-0.006381,35.333925,1958.8,7.15,n_26589,n,26589,Level 2,Nandi,Tinderet,Tinderet,Tinderet,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5214,5215,Homeland Community Medical Clinic,-0.093333,34.785396,1180.3,7.725,n_26613,n,26613,Level 2,Kisumu,Kisumu East,Kisumu East,Manyatta B,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5215,5216,Cosite Medical Services (Laikipia),0.042947,36.29872,2418.6,3.04,n_26637312,n,26637312,Level 2,Laikipia,,,Igwamiti,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
5216,5217,Diani Beach Hospital-Kwale Clinic,-4.174888,39.454022,392.5,19.212,n_26637313,n,26637313,Level 2,Kwale,Matuga,Matuga,Tsimba Golini,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5217,5218,St May's (Mombasa),-4.087346,39.665921,24.3,12.1,n_26664316,n,26664316,Level 2,Mombasa,,,Timbwani,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5218,5219,Millennia Healthcare- Githurai,-1.201309,36.899017,1550.099976,13.891,n_26689,n,26689,Level 3,Nairobi,Roysambu,Roysambu,Githurai,Level 3,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
5219,5220,Muyesu Medical Centre,-0.723382,37.160637,1277.400024,5.816,n_26705,n,26705,Level 2,Murang'a,Kiharu,Kiharu,Township,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5220,5221,Kidinye Dispensary,0.057796,34.736701,1661.458252,7.026,n_26721331,n,26721331,Level 2,Vihiga,Vihiga,Vihiga,Central Maragoli,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5221,5222,Godha Dispensary,1.003255,38.541647,322.6,7.175,n_26830,n,26830,Level 2,Isiolo,Isiolo North,Merti,Chari,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5222,5223,Casmed Medical  Centre - Chogoria,-0.228716,37.631871,1522.800049,5.6,n_26838342,n,26838342,Level 2,Tharaka-Nithi,Maara,Mwimbi,Chogoria,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
5223,5224,Boundless Love Medicals,-1.376562,37.250879,1520.900024,9.525,n_26858,n,26858,Level 2,Machakos,Kathiani,Kathiani,Mitamboni,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5224,5225,Lomolo dispensary,0.01668,36.033687,1544.320313,8.915,n_26865,n,26865,Level 2,Nakuru,Rongai,Rongai,Soin,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5225,5226,Al-Nuur,2.333423,37.988666,1346.0,5.725,n_26887,n,26887,Level 2,Marsabit,Saku,Saku,Marsabit Central,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
5226,5227,Kitengela East Community Healthcare,-1.480649,36.966384,1614.9,5.28,n_26932,n,26932,Level 2,Kajiado,Kajiado East,Kajiado East,Kitengela,Level 2,Private,urban,Urban,Medical Center,0,0,0,0,0,0,0
5227,5228,MARIMA HEALTHCARE LTD,-0.271039,37.668061,1400.6,2.816,n_26967349,n,26967349,Level 2,Tharaka-Nithi,Maara,Muthambi,Muthambi,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5228,5229,Gede Community Medical Centre,-3.302393,40.011033,35.2,4.311,n_27038,n,27038,Level 2,Kilifi,Kilifi North,Kilifi North,Dabaso,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5229,5230,The Medway Urgent Care Clinic (Nairobi),-1.30403,36.902693,1606.900024,11.971,n_27046,n,27046,Level 2,Nairobi,,,Tassia,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5230,5231,Nkangani Dispensary,-0.253873,37.700419,1287.6,4.94,n_27088,n,27088,Level 2,Tharaka-Nithi,Maara,Mwimbi,Ganga,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5231,5232,Neptune Health Care,-0.756371,35.016616,1889.900024,4.15,n_27098,n,27098,Level 2,Nyamira,Borabu,Borabu,Nyansiongo,Level 2,Private,urban,Urban,Health Center,0,0,0,0,0,0,0
5232,5233,Gitura Dispensary (Muranga),-0.927294,37.115465,1530.9,7.7,n_2714,n,2714,Level 2,Murang'a,,,Kagundu-ini,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
5233,5234,Wellsspring Medical Centre,0.231968,37.94013,1611.200073,13.145,n_27144,n,27144,Level 2,Meru,Igembe South,Igembe South,Maua,Level 2,Private,urban,Urban,Medical Clinic,0,0,0,0,0,0,0
5234,5235,Kibotany Medical Centre (Narok),-1.017447,35.650748,1964.8,11.5,n_27161,n,27161,Level 2,Narok,,,Ololung'a ward,Level 2,Private,rural,Rural,Medical Clinic,0,0,0,0,0,0,0
5235,5236,Kombola Dispensary,0.978392,38.656219,310.2,4.16,n_27178,n,27178,Level 2,Isiolo,Isiolo South,Garbatulla,Garba Tulla,Level 2,Government/Public entity,rural,Rural,Dispensary,0,0,0,0,0,0,0
